regionId,province,city,date,caseId,infection_case,confirmed,accumulated,briefingdate,classname,note
10,서울,강서구,2020-12-06,184,종교시설,6,168,2020-12-15,종교시설 및 단체,
10,서울,강서구,2020-12-06,184,종교시설,11,179,2020-12-16,종교시설 및 단체,
10,서울,강서구,2020-12-06,184,종교시설,13,192,2020-12-17,종교시설 및 단체,
10,서울,강서구,2020-12-06,184,종교시설,11,203,2020-12-20,종교시설 및 단체,
10,서울,강서구,2020-12-06,184,종교시설,10,213,2020-12-21,종교시설 및 단체,
10,서울,은평구,2020-12-09,185,은평구 소재 역사,9,10,2020-12-11,공공장소,
10,서울,은평구,2020-12-09,185,은평구 소재 역사,4,14,2020-12-12,공공장소,
10,서울,중구,2020-12-09,186,고객센터,15,16,2020-12-13,직장,
10,서울,서초구,2020-12-10,187,대학병원,8,9,2020-12-12,의료기관,
10,서울,용산구,2020-12-12,188,건설현장,61,62,2020-12-16,건설업,
10,서울,용산구,2020-12-12,188,건설현장,14,76,2020-12-17,건설업,
10,서울,용산구,2020-12-12,188,건설현장,12,88,2020-12-18,건설업,
10,서울,용산구,2020-12-12,188,건설현장,4,92,2020-12-19,건설업,
10,서울,용산구,2020-12-12,188,건설현장,9,101,2020-12-21,건설업,
10,서울,구로구,2020-12-15,189,요양병원/요양원,20,21,2020-12-17,요양병원 및 시설,
10,서울,구로구,2020-12-15,189,요양병원/요양원,10,31,2020-12-19,요양병원 및 시설,
10,서울,구로구,2020-12-15,189,요양병원/요양원,23,54,2020-12-20,요양병원 및 시설,
10,서울,구로구,2020-12-15,189,요양병원/요양원,53,107,2020-12-22,요양병원 및 시설,
10,서울,구로구,2020-12-15,189,요양병원/요양원,9,116,2020-12-24,요양병원 및 시설,
10,서울,구로구,2020-12-15,189,요양병원/요양원,18,134,2020-12-26,요양병원 및 시설,
10,서울,구로구,2020-12-15,189,요양병원/요양원,36,170,2020-12-28,요양병원 및 시설,
10,서울,구로구,2020-12-15,189,요양병원/요양원,5,175,2020-12-29,요양병원 및 시설,
10,서울,구로구,2020-12-15,189,요양병원/요양원,15,190,2020-12-30,요양병원 및 시설,
10,서울,구로구,2020-12-15,189,요양병원/요양원,3,193,2020-12-31,요양병원 및 시설,
10,서울,구로구,2020-12-15,189,요양병원/요양원,7,200,2021-01-02,요양병원 및 시설,
10,서울,구로구,2020-12-15,189,요양병원/요양원,6,206,2021-01-03,요양병원 및 시설,
10,서울,구로구,2020-12-15,189,요양병원/요양원,4,210,2021-01-04,요양병원 및 시설,
10,서울,구로구,2020-12-15,189,요양병원/요양원,15,225,2021-01-08,요양병원 및 시설,
10,서울,구로구,2020-12-15,189,요양병원/요양원,5,230,2021-01-11,요양병원 및 시설,
10,서울,중구,2020-12-15,190,금융회사,12,13,2020-12-18,직장,
10,서울,성북구,2020-12-16,191,종교시설,14,15,2020-12-18,종교시설 및 단체,
10,서울,성북구,2020-12-16,191,종교시설,9,24,2020-12-19,종교시설 및 단체,
10,서울,금천구,2020-12-17,191,종교시설,20,21,2020-12-23,종교시설 및 단체,
10,서울,금천구,2020-12-17,191,종교시설,4,25,2020-12-24,종교시설 및 단체,
10,서울,강남구,2020-12-20,192,콜센터2,14,15,2020-12-24,콜센터,
10,서울,강남구,2020-12-20,192,콜센터2,6,21,2020-12-25,콜센터,
10,서울,노원구,2020-12-20,193,병원,23,24,2020-12-23,의료기관,
10,서울,노원구,2020-12-20,193,병원,8,32,2020-12-24,의료기관,
10,서울,노원구,2020-12-20,193,병원,16,48,2021-01-05,의료기관,
10,서울,종로구,2020-12-20,194,요양시설,12,13,2020-12-26,요양병원 및 시설,
10,서울,강남구,2020-12-21,195,택시회사,16,17,2021-01-09,직장,
10,서울,양천구,2020-12-24,196,요양시설,27,28,2020-12-27,요양병원 및 시설,
10,서울,송파구,2020-12-25,197,장애인 복지시설,34,40,2020-12-27,복지시설 및 단체,
10,서울,송파구,2020-12-25,197,장애인 복지시설,10,50,2020-12-28,복지시설 및 단체,
10,서울,송파구,2020-12-25,197,장애인 복지시설,10,60,2020-12-29,복지시설 및 단체,
10,서울,송파구,2020-12-25,197,장애인 복지시설,11,71,2021-01-03,복지시설 및 단체,
10,서울,송파구,2020-12-25,197,장애인 복지시설,9,80,2021-01-10,복지시설 및 단체,
10,서울,동대문구,2020-12-27,198,노인복지시설,31,32,2020-12-31,복지시설 및 단체,
10,서울,동대문구,2020-12-27,198,노인복지시설,4,36,2021-01-02,복지시설 및 단체,
10,서울,동대문구,2020-12-27,198,노인복지시설,4,40,2021-01-06,복지시설 및 단체,
10,서울,동대문구,2020-12-27,198,노인복지시설,2,42,2021-01-07,복지시설 및 단체,
10,서울,중랑구,2020-12-27,199,종교시설,43,44,2020-12-30,종교시설 및 단체,
10,서울,중랑구,2020-12-27,199,종교시설,12,56,2020-12-31,종교시설 및 단체,
10,서울,중랑구,2020-12-27,199,종교시설,5,61,2021-01-01,종교시설 및 단체,
10,서울,중랑구,2020-12-27,199,종교시설,2,63,2021-01-05,종교시설 및 단체,
10,서울,양천구,2020-12-29,200,요양시설2,13,14,2020-12-31,요양병원 및 시설,
10,서울,양천구,2020-12-29,200,요양시설2,2,16,2021-01-01,요양병원 및 시설,
10,서울,양천구,2020-12-29,200,요양시설2,17,33,2021-01-05,요양병원 및 시설,
10,서울,양천구,2020-12-29,200,요양시설2,7,40,2021-01-06,요양병원 및 시설,
10,서울,양천구,2020-12-29,200,요양시설2,6,46,2021-01-09,요양병원 및 시설,
10,서울,양천구,2020-12-29,200,요양시설2,5,51,2021-01-13,요양병원 및 시설,
10,서울,양천구,2020-12-29,200,요양시설2,4,55,2021-01-20,요양병원 및 시설,
10,서울,강북구,2020-12-31,201,아동복지시설,15,16,2021-01-04,복지시설 및 단체,
10,서울,강북구,2020-12-31,201,아동복지시설,4,20,2021-01-14,복지시설 및 단체,
10,서울,강북구,2020-12-31,201,아동복지시설,5,25,2021-01-23,복지시설 및 단체,
10,서울,영등포구,2020-12-31,202,장례식장,17,18,2021-01-07,장례식장,
10,서울,관악구,2021-01-02,203,종교시설,20,21,2021-01-12,종교시설 및 단체,
10,서울,동대문구,2021-01-04,204,역사,11,12,2021-01-15,공공장소,
10,서울,서대문구,2021-01-04,205,의료기관/교회,12,13,2021-01-21,의료기관,
10,서울,동대문구,2021-01-05,206,사우나,11,12,2021-01-16,목욕장업,
10,서울,동대문구,2021-01-05,206,사우나,7,19,2021-01-17,목욕장업,
10,서울,동대문구,2021-01-05,206,사우나,3,22,2021-01-18,목욕장업,
10,서울,동대문구,2021-01-05,206,사우나,6,28,2021-01-20,목욕장업,
10,서울,서대문구,2021-01-05,207,종교시설,15,16,2021-01-16,종교시설 및 단체,
10,서울,강동구,2021-01-06,208,요양병원,12,13,2021-01-16,요양병원 및 시설,
10,서울,성동구,2021-01-09,209,거주시설/요양병원,12,13,2021-01-12,거주지,
10,서울,성동구,2021-01-09,209,거주시설/요양병원,5,18,2021-01-14,거주지,
10,서울,성동구,2021-01-09,209,거주시설/요양병원,6,24,2021-01-17,거주지,
10,서울,성동구,2021-01-09,209,거주시설/요양병원,2,26,2021-01-18,거주지,
10,서울,성동구,2021-01-09,209,거주시설/요양병원,4,30,2021-01-20,거주지,
10,서울,성동구,2021-01-09,209,거주시설/요양병원,5,35,2021-01-24,요양병원 및 시설,
10,서울,종로구,2021-01-10,210,요양시설2,8,9,2021-01-18,요양병원 및 시설,
10,서울,종로구,2021-01-10,210,요양시설2,5,14,2021-01-25,요양병원 및 시설,
10,서울,강남구,2021-01-11,211,사우나,17,18,2021-01-21,목욕장업,
10,서울,강남구,2021-01-11,211,사우나,2,20,2021-01-22,목욕장업,
10,서울,강남구,2021-01-11,211,사우나,1,21,2021-01-23,목욕장업,
10,서울,강남구,2021-01-11,211,사우나,3,24,2021-01-25,목욕장업,
10,서울,용산구,2021-01-11,212,미군기지,17,18,2021-01-16,군부대,
10,서울,용산구,2021-01-11,212,미군기지,12,30,2021-01-25,기타,
10,서울,서대문구,2021-01-16,213,교회 기도처,1,17,2021-01-19,종교시설 및 단체,
10,서울,은평구,2021-01-16,214,병원3,13,14,2021-01-19,의료기관,
10,서울,성동구,2021-01-13,215,인천 남동구 주간보호센터2 관련,1,1,2021-01-24,복지시설 및 단체,
10,서울,성동구,2021-01-13,215,인천 남동구 주간보호센터2 관련,9,10,2021-01-24,복지시설 및 단체,
10,서울,강남구,2021-01-22,216,직장,27,28,2021-01-25,직장,
10,서울,강남구,2021-01-22,216,직장,6,34,2021-01-27,직장,
10,서울,강남구,2021-01-22,216,직장,6,40,2021-01-28,직장,
10,서울,강남구,2021-01-22,216,직장,4,44,2021-01-29,직장,
10,서울,강남구,2021-01-22,216,직장,7,51,2021-01-30,직장,
10,서울,중구,2021-01-25,217,직장,12,13,2021-01-26,직장,
10,서울,중구,2021-01-16,218,복지시설,11,12,2021-01-27,복지시설 및 단체,
10,서울,중구,2021-01-16,218,복지시설,9,21,2021-01-28,복지시설 및 단체,
10,서울,중구,2021-01-16,218,복지시설,14,35,2021-01-29,복지시설 및 단체,
10,서울,중구,2021-01-16,218,복지시설,11,46,2021-01-31,복지시설 및 단체,
10,서울,중구,2021-01-16,218,복지시설,8,54,2021-02-01,복지시설 및 단체,
10,서울,중구,2021-01-16,218,복지시설,9,63,2021-02-02,복지시설 및 단체,
10,서울,중구,2021-01-16,218,복지시설,8,71,2021-02-03,복지시설 및 단체,
10,서울,중구,2021-01-16,218,복지시설,5,76,2021-02-04,복지시설 및 단체,
10,서울,중구,2021-01-16,218,복지시설,2,78,2021-02-05,복지시설 및 단체,
10,서울,중구,2021-01-16,218,복지시설,5,83,2021-02-06,복지시설 및 단체,
10,서울,중구,2021-01-16,218,복지시설,9,92,2021-02-08,복지시설 및 단체,
10,서울,노원구,2021-01-14,219,요양시설,10,11,2021-01-27,요양병원 및 시설,
10,서울,노원구,2021-01-14,219,요양시설,7,18,2021-01-31,요양병원 및 시설,
10,서울,성동구,2021-01-27,220,대학병원,26,27,2021-01-30,의료기관,
10,서울,성동구,2021-01-27,220,대학병원,4,31,2021-01-31,의료기관,
10,서울,성동구,2021-01-27,220,대학병원,16,47,2021-02-01,의료기관,
10,서울,성동구,2021-01-27,220,대학병원,5,52,2021-02-02,의료기관,
10,서울,성동구,2021-01-27,220,대학병원,6,58,2021-02-03,의료기관,
10,서울,성동구,2021-01-27,220,대학병원,11,69,2021-02-04,의료기관,
10,서울,성동구,2021-01-27,220,대학병원,4,73,2021-02-05,의료기관,
10,서울,성동구,2021-01-27,220,대학병원,7,80,2021-02-06,의료기관,
10,서울,성동구,2021-01-27,220,대학병원,3,83,2021-02-08,의료기관,
10,서울,성동구,2021-01-27,220,대학병원,5,88,2021-02-09,의료기관,
10,서울,성동구,2021-01-27,220,대학병원,3,91,2021-02-10,의료기관,
10,서울,성동구,2021-01-27,220,대학병원,4,95,2021-02-11,의료기관,
10,서울,성동구,2021-01-27,220,대학병원,3,98,2021-02-13,의료기관,
10,서울,성동구,2021-01-27,220,대학병원,3,101,2021-02-14,의료기관,
10,서울,성동구,2021-01-27,220,대학병원,3,104,2021-02-15,의료기관,
10,서울,성동구,2021-01-27,220,대학병원,5,109,2021-02-17,의료기관,
10,서울,성동구,2021-01-27,220,대학병원,4,113,2021-02-18,의료기관,
10,서울,동대문구,2021-01-28,221,직장,10,11,2021-01-31,직장,
10,서울,동대문구,2021-01-29,222,고시텔,9,10,2021-02-01,거주지,
10,서울,동대문구,2021-01-29,222,고시텔,5,15,2021-02-04,거주지,
10,서울,성북구,2021-01-27,223,사우나,14,15,2021-02-01,목욕장업,
10,서울,강남구,,224,강남구 사무실(유환 DnC),1,18,2020-08-05,직장,
10,서울,강남구,,225,대우디오빌플러스,,14,2020-09-20,거주지,
10,서울,강남구,,225,대우디오빌플러스,10,24,2020-09-21,거주지,과거 확진자 중 역학적 관련성이 확인된 10명
10,서울,강남구,,225,대우디오빌플러스,15,39,2020-09-22,거주지,
10,서울,강남구,,225,대우디오빌플러스,2,41,2020-09-23,거주지,
10,서울,강남구,,225,대우디오빌플러스,2,43,2020-09-24,거주지,
10,서울,강남구,,225,대우디오빌플러스,3,46,2020-09-25,거주지,
10,서울,강남구,,225,대우디오빌플러스,2,48,2020-09-26,거주지,
10,서울,강남구,,225,대우디오빌플러스,4,52,2020-09-28,거주지,
10,서울,강남구,,225,대우디오빌플러스,2,54,2020-09-30,거주지,
10,서울,강남구,,225,대우디오빌플러스,1,55,2020-10-02,거주지,
10,서울,강남구,,226,삼성화재 영업점,1,4,2020-06-06,직장,
10,서울,강남구,,226,삼성화재 영업점,1,6,2020-06-16,직장,
10,서울,강남구,,227,신도벤쳐타워,6,32,2020-09-22,직장,
10,서울,관악구,,228,왕성교회,,12,2020-06-26,종교시설 및 단체,
10,서울,관악구,,228,왕성교회,7,19,2020-06-27,종교시설 및 단체,
10,서울,관악구,,228,왕성교회,8,27,2020-06-28,종교시설 및 단체,
10,서울,관악구,,228,왕성교회,1,28,2020-06-29,종교시설 및 단체,
10,서울,관악구,,228,왕성교회,3,31,2020-06-30,종교시설 및 단체,
10,서울,관악구,,228,왕성교회,1,32,2020-07-01,종교시설 및 단체,
10,서울,관악구,,228,왕성교회,1,33,2020-07-02,종교시설 및 단체,
10,서울,관악구,,228,왕성교회,1,34,2020-07-04,종교시설 및 단체,관련 보도 누락으로 7월 5일 보도 참고해 추가 기술.
10,서울,관악구,,228,왕성교회,1,35,2020-07-05,종교시설 및 단체,
10,서울,관악구,,228,왕성교회,1,36,2020-07-06,종교시설 및 단체,
10,서울,관악구,,228,왕성교회,1,37,2020-07-07,종교시설 및 단체,
10,서울,관악구,,228,왕성교회,1,38,2020-07-08,종교시설 및 단체,
10,서울,관악구,,228,왕성교회,1,39,2020-07-09,종교시설 및 단체,
10,서울,광진구,,229,혜민병원,,10,2020-09-03,의료기관,
10,서울,광진구,,229,혜민병원,6,16,2020-09-04,의료기관,
10,서울,구로구,,230,신도림역사,1,11,2020-10-01,공공장소,
10,서울,금천구,,231,도정기 업체,,9,2020-06-19,직장,대전 서구 꿈꾸는 교회 확진자 15명 중 9명 -> 서울시 금천구 소재 도정기 업체 관련으로 재분류
10,서울,금천구,,231,도정기 업체,4,13,2020-06-20,직장,
10,서울,노량진,,232,임용단기학원,58,69,2020-11-21,교육시설 및 단체,
10,서울,노량진,,232,임용단기학원,7,76,2020-11-22,교육시설 및 단체,
10,서울,노량진,,232,임용단기학원,5,81,2020-11-23,교육시설 및 단체,
10,서울,노량진,,232,임용단기학원,7,88,2020-11-24,교육시설 및 단체,
10,서울,노원구,,233,빛가온교회,3,45,2020-09-07,종교시설 및 단체,
10,서울,도봉구,,234,다나병원,3,33,2020-10-01,의료기관,
10,서울,도봉구,,234,다나병원,13,46,2020-10-03,의료기관,
10,서울,도봉구,,234,다나병원,1,47,2020-10-06,의료기관,
10,서울,도봉구,,234,다나병원,3,50,2020-10-07,의료기관,
10,서울,도봉구,,234,다나병원,1,51,2020-10-08,의료기관,
10,서울,도봉구,,234,다나병원,7,58,2020-10-10,의료기관,
10,서울,도봉구,,234,다나병원,1,59,2020-10-11,의료기관,
10,서울,도봉구,,234,다나병원,5,64,2020-10-13,의료기관,
10,서울,도봉구,,234,다나병원,1,65,2020-10-15,의료기관,
10,서울,도봉구,,234,다나병원,2,67,2020-10-19,의료기관,
10,서울,도봉구,,234,다나병원,1,68,2020-10-21,의료기관,
10,서울,도봉구,,235,예마루데이케어센터,2,32,2020-10-01,요양병원 및 시설,
10,서울,동대문구,,236,에이스희망케어센터,3,13,2020-11-02,요양병원 및 시설,
10,서울,동대문구,,236,에이스희망케어센터,1,14,2020-11-03,요양병원 및 시설,
10,서울,동대문구,,236,에이스희망케어센터,7,21,2020-11-04,요양병원 및 시설,
10,서울,동대문구,,236,에이스희망케어센터,2,23,2020-11-05,요양병원 및 시설,
10,서울,동대문구,,236,에이스희망케어센터,2,25,2020-11-06,요양병원 및 시설,
10,서울,동대문구,,236,에이스희망케어센터,3,28,2020-11-07,요양병원 및 시설,
10,서울,동대문구,,236,에이스희망케어센터,8,36,2020-11-08,요양병원 및 시설,
10,서울,동대문구,,236,에이스희망케어센터,2,38,2020-11-10,요양병원 및 시설,
10,서울,동대문구,,236,에이스희망케어센터,3,41,2020-11-12,요양병원 및 시설,
10,서울,동대문구,,236,에이스희망케어센터,12,53,2020-11-13,요양병원 및 시설,
10,서울,동대문구,,236,에이스희망케어센터,6,59,2020-11-14,요양병원 및 시설,
10,서울,동대문구,,236,에이스희망케어센터,6,65,2020-11-15,요양병원 및 시설,
10,서울,동대문구,,236,에이스희망케어센터,6,71,2020-11-18,요양병원 및 시설,
10,서울,마포구,,237,마포구 소재 교회,13,119,2020-11-26,종교시설 및 단체,
10,서울,마포구,,237,마포구 소재 교회,5,124,2020-11-27,종교시설 및 단체,
10,서울,마포구,,237,마포구 소재 교회,11,135,2020-11-28,종교시설 및 단체,
10,서울,마포구,,237,마포구 소재 교회,11,146,2020-11-29,종교시설 및 단체,
10,서울,서초구,,238,가족,1,6,2020-06-04,"가족, 지인 및 소모임",가족 근무 종로구 소재 AXA 손해 보험 콜센터 직원 확진
10,서울,서초구,,238,가족,1,7,2020-06-05,"가족, 지인 및 소모임",
10,서울,송파구,,239,서울아산병원,5,6,2020-09-04,의료기관,
10,서울,송파구,,239,서울아산병원,1,7,2020-09-05,의료기관,
10,서울,영등포구,,240,누가선교회 소모임,1,5,2020-08-09,종교시설 및 단체,
10,서울,용산구,,241,국방부 청사 어린이집,1,,2020-06-29,교육시설 및 단체,
10,서울,은평구,,242,방문교사,2,18,2020-11-02,기타,
10,서울,은평구,,243,은평구 방문교사,3,16,2020-10-31,기타,
10,서울,,,244,구로구아파트/금천구 축산업체,5,33,2020-08-28,거주지,2020-08-27 데이터가 나와있지 않아 자세한 정보를 알 수 없음
10,서울,,,244,구로구아파트/금천구 축산업체,1,34,2020-08-29,거주지,"서울 구로구아파트/금천구 축산업체와 관련하여 접촉자 조사 중 1명이 추가 확진되었으며, 현재까지 누적 확진자는 총 34명*이다. * (구분) 지표환자 가족 3명(지표환자포함), 직장 관련 23명, 지표환자 아파트 8명(+1)"
10,서울,,,244,구로구아파트/금천구 축산업체,2,35,2020-08-30,거주지,"서울 구로구아파트/금천구 축산업체와 관련하여 접촉자 조사 중 2명이 추가 확진되었으며, 현재까지 누적 확진자는 총 35명*이다"
11,부산,동래구,2020-02-23,245,온천교회,3,3,2020-02-23,종교시설 및 단체,
11,부산,동래구,2020-02-23,245,온천교회,19,22,2020-02-25,종교시설 및 단체,
11,부산,동래구,2020-02-23,245,온천교회,1,23,2020-02-26,종교시설 및 단체,
11,부산,동래구,2020-02-23,245,온천교회,6,29,2020-02-27,종교시설 및 단체,
11,부산,동래구,2020-02-23,245,온천교회,3,32,2020-02-28,종교시설 및 단체,
11,부산,동래구,2020-02-23,245,온천교회,1,33,2020-03-04,종교시설 및 단체,
11,부산,동래구,2020-02-23,245,온천교회,1,34,2020-03-07,종교시설 및 단체,
11,부산,연제구,2020-02-25,246,아시아드요양병원,1,1,2020-02-25,요양병원 및 시설,
11,부산,연제구,2020-02-25,246,아시아드요양병원,1,2,2020-02-26,요양병원 및 시설,
11,부산,수영구,2020-03-07,247,유치원,6,6,2020-03-07,교육시설 및 단체,
11,부산,진구,2020-03-07,248,학원,4,4,2020-03-07,교육시설 및 단체,
11,부산,해운대구,2020-03-07,249,장산성당,6,6,2020-03-07,종교시설 및 단체,
11,부산,연제구,2020-04-18,250,부산의료원,2,2,2020-04-20,의료기관,
11,부산,연제구,2020-04-20,250,부산의료원,1,3,2020-04-22,의료기관,
11,부산,,2020-07-25,251,러시아 선박(PETR 1호) 관련,8,8,2020-07-25,항구/선박,
11,부산,,2020-07-25,251,러시아 선박(PETR 1호) 관련,1,9,2020-07-26,항구/선박,
11,부산,,2020-07-25,251,러시아 선박(PETR 1호) 관련,1,10,2020-07-28,항구/선박,
11,부산,,2020-07-25,251,러시아 선박(PETR 1호) 관련,2,12,2020-07-29,항구/선박,
11,부산,영도구,2020-07-31,252,영도구 미분류 사례,5,6,2020-08-05,기타,
11,부산,사하구,2020-08-09,253,부경보건고 병설중학교(성인반),8,9,2020-08-11,교육시설 및 단체,
11,부산,사하구,2020-08-09,253,부경보건고 병설중학교(성인반),1,10,2020-08-12,교육시설 및 단체,
11,부산,사하구,2020-08-09,253,부경보건고 병설중학교(성인반),1,11,2020-08-14,교육시설 및 단체,
11,부산,서구,2020-08-10,254,영진 607호,4,10,2020-08-11,항구/선박,
11,부산,서구,2020-08-10,254,영진 607호,1,11,2020-08-20,항구/선박,
11,부산,해운대구,2020-08-12,255,부산기계공업고등학교,2,3,2020-08-13,교육시설 및 단체,
11,부산,해운대구,2020-08-12,255,부산기계공업고등학교,4,7,2020-08-14,교육시설 및 단체,
11,부산,해운대구,2020-08-12,255,부산기계공업고등학교,1,8,2020-08-15,교육시설 및 단체,
11,부산,해운대구,2020-08-12,255,부산기계공업고등학교,4,12,2020-08-16,교육시설 및 단체,
11,부산,해운대구,2020-08-12,255,부산기계공업고등학교,3,15,2020-08-17,교육시설 및 단체,
11,부산,해운대구,2020-08-12,255,부산기계공업고등학교,2,17,2020-08-18,교육시설 및 단체,
11,부산,연제구,2020-08-14,256,부산 연제구 일가족,6,7,2020-08-16,"가족, 지인 및 소모임",
11,부산,연제구,2020-08-14,256,부산 연제구 일가족,1,8,2020-08-17,"가족, 지인 및 소모임",
11,부산,연제구,2020-08-14,256,부산 연제구 일가족,2,10,2020-08-19,"가족, 지인 및 소모임",
11,부산,연제구,2020-08-14,256,부산 연제구 일가족,2,12,2020-08-20,"가족, 지인 및 소모임","부산 연제구 일가족의 지표환자와 경남 기해시 단체여행의 지표환자, 2020-08-27에 확진된 울산 확진환자의 역삭적 관련성 확인됨"
11,부산,사상구,2020-08-15,257,사상구 영진볼트,3,4,2020-08-18,직장,
11,부산,사상구,2020-08-15,257,사상구 영진볼트,4,8,2020-08-19,직장,
11,부산,사상구,2020-08-15,257,사상구 영진볼트,2,10,2020-08-20,직장,
11,부산,사상구,2020-08-17,258,사상구 지인모임,7,8,2020-08-19,"가족, 지인 및 소모임",
11,부산,사상구,2020-08-17,258,사상구 지인모임,1,9,2020-08-20,"가족, 지인 및 소모임",
11,부산,사상구,2020-08-17,258,사상구 지인모임,2,11,2020-08-22,"가족, 지인 및 소모임",
11,부산,사상구,2020-08-17,258,사상구 지인모임,,16,2020-08-28,"가족, 지인 및 소모임",8월 이후 모임 및 여행 관련 집단발생 현황에서 보고 작성한 것이라 당일 확진확자수 명확하지 않음
11,부산,진구,2020-08-23,259,진구 목욕탕,6,7,2020-08-26,목욕장업,
11,부산,연제구,2020-08-28,260,연제구 오피스텔 모임,7,8,2020-08-31,"가족, 지인 및 소모임",
11,부산,연제구,2020-08-28,260,연제구 오피스텔 모임,2,10,2020-09-01,"가족, 지인 및 소모임",
11,부산,연제구,2020-08-28,260,연제구 오피스텔 모임,4,5,2020-09-03,"가족, 지인 및 소모임",
11,부산,연제구,2020-08-28,260,연제구 오피스텔 모임,8,13,2020-09-04,"가족, 지인 및 소모임",
11,부산,연제구,2020-08-28,260,연제구 오피스텔 모임,6,19,2020-09-05,"가족, 지인 및 소모임",
11,부산,연제구,2020-08-28,260,연제구 오피스텔 모임,6,25,2020-09-06,"가족, 지인 및 소모임",
11,부산,연제구,2020-08-28,260,연제구 오피스텔 모임,,40,2020-09-13,"가족, 지인 및 소모임",울산 현대중공업 및 기획부동산 모임 관련 사레와 연관성 확인
11,부산,북구,2020-09-16,261,북구 식당/경남 김해 가가하우징(인테리어업체),5,12,2020-09-21,일반음식점 및 카페,
11,부산,북구,2020-09-16,261,북구 식당,3,16,2020-09-24,일반음식점 및 카페,
11,부산,사하구,2020-09-17,262,동아대학교,7,8,2020-09-20,교육시설 및 단체,
11,부산,사하구,2020-09-17,262,동아대학교,3,12,2020-09-21,교육시설 및 단체,
11,부산,사하구,2020-09-17,262,동아대학교,1,13,2020-09-22,교육시설 및 단체,
11,부산,사하구,2020-09-17,262,동아대학교,2,16,2020-09-29,교육시설 및 단체,
11,부산,연제구,2020-09-17,263,건강용품설명회,12,13,2020-09-22,설명회,
11,부산,연제구,2020-09-17,263,건강용품설명회,4,17,2020-09-23,설명회,
11,부산,연제구,2020-09-17,263,건강용품설명회,1,18,2020-09-24,설명회,
11,부산,금정구,2020-09-22,264,평강의원,9,10,2020-10-01,의료기관,
11,부산,금정구,2020-09-22,264,평강의원,2,12,2020-10-02,의료기관,
11,부산,금정구,2020-09-22,264,평강의원,1,13,2020-10-05,의료기관,
11,부산,금정구,2020-09-22,264,평강의원,1,14,2020-10-11,의료기관,
11,부산,금정구,2020-09-22,264,평강의원,1,15,2020-10-12,의료기관,
11,부산,금정구,2020-09-22,264,평강의원,1,17,2020-10-24,의료기관,
11,부산,북구,2020-09-27,265,그린코아목욕탕,10,11,2020-10-02,목욕장업,
11,부산,북구,2020-09-27,265,그린코아목욕탕,1,14,2020-10-03,목욕장업,
11,부산,북구,2020-09-27,265,그린코아목욕탕,1,15,2020-10-06,목욕장업,
11,부산,부산진구,2020-10-02,266,지인모임/의료기관,3,4,2020-10-04,"가족, 지인 및 소모임",
11,부산,부산진구,2020-10-02,266,지인모임/의료기관,1,11,2020-10-07,"가족, 지인 및 소모임","지인모임/의료기관과 관련하여 역학조사 결과 온종합병원 및 기존사례들과 역학적 연관성이 확인 , 온종합병원 이름변경"
11,부산,부산진구,2020-10-02,266,지인모임/의료기관,2,13,2020-10-08,"가족, 지인 및 소모임",
11,부산,부산진구,2020-10-02,266,지인모임/의료기관,1,14,2020-10-10,"가족, 지인 및 소모임",
11,부산,부산진구,2020-10-02,266,지인모임/의료기관,1,15,2020-10-12,"가족, 지인 및 소모임",
11,부산,부산진구,2020-10-02,266,지인모임/의료기관,1,16,2020-10-13,"가족, 지인 및 소모임",
11,부산,부산진구,2020-10-08,267,방문주사,,12,2020-10-09,방문판매업,사상구 일가족 및 기존 소규모 가족사례들과 관련성
11,부산,부산진구,2020-10-08,267,방문주사,1,13,2020-10-10,방문판매업,
11,부산,북구,2020-10-13,268,해뜨락요양병원,52,53,2020-10-14,요양병원 및 시설,
11,부산,북구,2020-10-13,268,해뜨락요양병원,5,58,2020-10-16,요양병원 및 시설,
11,부산,북구,2020-10-13,268,해뜨락요양병원,1,59,2020-10-17,요양병원 및 시설,
11,부산,북구,2020-10-13,268,해뜨락요양병원,14,73,2020-10-19,요양병원 및 시설,
11,부산,북구,2020-10-13,268,해뜨락요양병원,7,81,2020-10-21,요양병원 및 시설,
11,부산,북구,2020-10-13,268,해뜨락요양병원,3,84,2020-10-22,요양병원 및 시설,
11,부산,부산진구,2020-10-20,269,온요양병원,2,3,2020-10-22,요양병원 및 시설,
11,부산,연제구,2020-11-26,270,종교시설,14,15,2020-11-30,종교시설 및 단체,
11,부산,사상구,2020-11-29,270,종교시설,29,30,2020-12-01,종교시설 및 단체,
11,부산,사상구,2020-11-29,270,종교시설,2,32,2020-12-02,종교시설 및 단체,
11,부산,사상구,2020-11-29,270,종교시설,4,36,2020-12-03,종교시설 및 단체,
11,부산,해운대구,2020-12-01,271,일가족,12,13,2020-12-06,"가족, 지인 및 소모임",
11,부산,사상구,2020-12-03,272,요양병원,6,6,2020-12-04,요양병원 및 시설,
11,부산,사상구,2020-12-03,272,요양병원,19,25,2020-12-10,요양병원 및 시설,
11,부산,강서구,2020-12-04,273,환경공단,9,10,2020-12-08,공공기관,
11,부산,남구,2020-12-04,274,음식점,15,16,2020-12-08,일반음식점 및 카페,
11,부산,,2020-12-09,275,댄스동아리,20,21,2020-12-13,"가족, 지인 및 소모임",
11,부산,동구,2020-12-10,276,요양병원,48,49,2020-12-13,요양병원 및 시설,
